2018-07-01 04:31:29,Roboreef ORP is too high. ORP = 350.73125 ,Email sent!,
2018-07-01 04:33:34,Roboreef ORP is too high. ORP = 350.81875 ,Email sent!,
2018-07-01 04:35:38,Roboreef ORP is too high. ORP = 350.81874999999997 ,Email sent!,
2018-07-01 04:37:42,Roboreef ORP is too high. ORP = 350.73125 ,Email sent!,
2018-07-01 04:39:47,Roboreef ORP is too high. ORP = 350.8375 ,Email sent!,
2018-07-01 04:41:51,Roboreef ORP is too high. ORP = 350.875 ,Email sent!,
2018-07-01 04:43:56,Roboreef ORP is too high. ORP = 350.9 ,Email sent!,
2018-07-01 04:46:01,Roboreef ORP is too high. ORP = 350.85 ,Email sent!,
2018-07-01 04:48:06,Roboreef ORP is too high. ORP = 350.83124999999995 ,Email sent!,
2018-07-01 04:50:10,Roboreef ORP is too high. ORP = 350.79375 ,Email sent!,
2018-07-01 04:52:15,Roboreef ORP is too high. ORP = 350.75624999999997 ,Email sent!,
2018-07-01 04:54:19,Roboreef ORP is too high. ORP = 350.85 ,Email sent!,
2018-07-01 04:56:23,Roboreef ORP is too high. ORP = 350.81875 ,Email sent!,
2018-07-01 04:58:28,Roboreef ORP is too high. ORP = 350.90625 ,Email sent!,
2018-07-01 05:00:33,Roboreef ORP is too high. ORP = 350.95625 ,Email sent!,
2018-07-01 05:02:38,Roboreef ORP is too high. ORP = 350.84375 ,Email sent!,
2018-07-01 05:04:42,Roboreef ORP is too high. ORP = 350.95 ,Email sent!,
2018-07-01 05:06:46,Roboreef ORP is too high. ORP = 350.93125 ,Email sent!,
2018-07-01 05:08:52,Roboreef ORP is too high. ORP = 350.75624999999997 ,Email sent!,
2018-07-01 05:10:56,Roboreef ORP is too high. ORP = 350.55 ,Email sent!,
2018-07-01 05:13:01,Roboreef ORP is too high. ORP = 350.28125 ,Email sent!,
2018-07-01 05:15:07,Roboreef ORP is too high. ORP = 350.15625 ,Email sent!,
2018-07-01 05:17:11,Roboreef ORP is too high. ORP = 350.025 ,Email sent!,
2018-07-01 05:35:40,Roboreef ORP is too high. ORP = 350.03125 ,Email sent!,
2018-07-01 05:37:46,Roboreef ORP is too high. ORP = 350.16249999999997 ,Email sent!,
2018-07-01 05:39:50,Roboreef ORP is too high. ORP = 350.35 ,Email sent!,
2018-07-01 05:41:55,Roboreef ORP is too high. ORP = 350.475 ,Email sent!,
2018-07-01 05:44:00,Roboreef ORP is too high. ORP = 350.6625 ,Email sent!,
2018-07-01 05:46:05,Roboreef ORP is too high. ORP = 350.6375 ,Email sent!,
2018-07-01 05:48:10,Roboreef ORP is too high. ORP = 350.70000000000005 ,Email sent!,
2018-07-01 05:50:15,Roboreef ORP is too high. ORP = 350.6875 ,Email sent!,
2018-07-01 05:52:20,Roboreef ORP is too high. ORP = 350.6375 ,Email sent!,
2018-07-01 05:54:25,Roboreef ORP is too high. ORP = 350.84375 ,Email sent!,
2018-07-01 05:56:30,Roboreef ORP is too high. ORP = 350.9375 ,Email sent!,
2018-07-01 05:58:36,Roboreef ORP is too high. ORP = 351.05 ,Email sent!,
2018-07-01 06:00:41,Roboreef ORP is too high. ORP = 351.05 ,Email sent!,
2018-07-01 06:02:46,Roboreef ORP is too high. ORP = 351.10625 ,Email sent!,
2018-07-01 06:04:51,Roboreef ORP is too high. ORP = 351.19374999999997 ,Email sent!,
2018-07-01 06:06:56,Roboreef ORP is too high. ORP = 351.175 ,Email sent!,
2018-07-01 06:09:01,Roboreef ORP is too high. ORP = 351.27500000000003 ,Email sent!,
2018-07-01 06:11:06,Roboreef ORP is too high. ORP = 351.31875 ,Email sent!,
2018-07-01 06:13:11,Roboreef ORP is too high. ORP = 351.3875 ,Email sent!,
2018-07-01 06:15:16,Roboreef ORP is too high. ORP = 351.45624999999995 ,Email sent!,
2018-07-01 06:17:21,Roboreef ORP is too high. ORP = 351.5625 ,Email sent!,
2018-07-01 06:19:26,Roboreef ORP is too high. ORP = 351.55625 ,Email sent!,
2018-07-01 06:21:32,Roboreef ORP is too high. ORP = 351.75 ,Email sent!,
2018-07-01 06:23:39,Roboreef ORP is too high. ORP = 351.83125 ,Email sent!,
2018-07-01 06:25:44,Roboreef ORP is too high. ORP = 352.05 ,Email sent!,
2018-07-01 06:27:49,Roboreef ORP is too high. ORP = 351.97499999999997 ,Email sent!,
